node_id,node_name,system_code,system_group,node_type,gmina_code,powiat_code,voivodeship_code,lat,lon,elevation_m,operator_name,ownership,criticality_class,criticality_score,population_served,backup_type,autonomy_hours,fuel_reserve_hours,in_flood_zone,restore_hours,on_ci_register,spo10_agreement,last_exercise_date,in_degree,out_degree,power_suppliers,single_source_power,no_backup,fragility_score
IK-02-00506,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-21-06-00506,IK02,telecom,węzeł agregacyjny/RAN hub,2821006,2821,28,54.00824,19.48397,153.6,Telko Gamma S.A. (fikc.),prywatna,K3,50.6,33022,battery,6.3,0.0,0,15.4,0,1,2023-08-22,3,7,2,0,0,33.93
IK-02-00507,węzeł agregacyjny/RAN hub opolskie-miejski-05-04-00507,IK02,telecom,węzeł agregacyjny/RAN hub,1605004,1605,16,50.29004,17.27927,158.6,Telko Beta S.A. (fikc.),prywatna,K3,51.2,16682,none,0.0,0.0,1,16.2,0,0,2025-02-13,3,2,2,0,1,55.48
IK-02-00508,węzeł agregacyjny/RAN hub świętokrzyskie-wschodni-08-02-00508,IK02,telecom,węzeł agregacyjny/RAN hub,2608002,2608,26,51.57379,19.75349,135.4,Telko Beta S.A. (fikc.),prywatna,K3,49.7,79708,battery,2.5,0.0,0,6.8,0,0,2026-04-23,2,1,1,1,0,59.36
IK-02-00509,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-04-00509,IK02,telecom,węzeł agregacyjny/RAN hub,0217004,0217,02,50.75643,16.31397,80.0,Telko Alfa S.A. (fikc.),prywatna,K3,38.1,56835,battery,4.0,0.0,0,11.1,0,1,2023-09-06,3,6,2,0,0,29.409999999999997
IK-02-00510,węzeł agregacyjny/RAN hub łódzkie-centralny-16-01-00510,IK02,telecom,węzeł agregacyjny/RAN hub,1016001,1016,10,51.91943,19.33764,73.0,Telko Gamma S.A. (fikc.),prywatna,K3,52.0,16041,battery,4.0,0.0,0,15.9,1,0,2024-06-12,2,3,1,1,0,59.97
IK-02-00511,węzeł agregacyjny/RAN hub opolskie-centralny-10-03-00511,IK02,telecom,węzeł agregacyjny/RAN hub,1610003,1610,16,50.85001,17.1074,216.1,Telko Beta S.A. (fikc.),prywatna,K3,47.4,52941,battery,3.9,0.0,1,29.1,0,1,2025-12-03,3,8,1,1,0,58.15
IK-02-00512,węzeł agregacyjny/RAN hub pomorskie-centralny-16-02-00512,IK02,telecom,węzeł agregacyjny/RAN hub,2216002,2216,22,53.8204,18.3758,68.7,Telko Gamma S.A. (fikc.),prywatna,K3,28.2,50255,battery,4.5,0.0,0,4.8,1,0,2024-06-02,2,7,1,1,0,50.339999999999996
IK-02-00513,węzeł agregacyjny/RAN hub mazowieckie-zachodni-15-05-00513,IK02,telecom,węzeł agregacyjny/RAN hub,1415005,1415,14,52.63868,20.78315,86.0,Telko Alfa S.A. (fikc.),prywatna,K3,45.1,32828,none,0.0,0.0,0,24.5,1,0,2024-08-17,2,4,1,1,1,78.03999999999999
IK-02-00514,węzeł agregacyjny/RAN hub podlaskie-zachodni-15-04-00514,IK02,telecom,węzeł agregacyjny/RAN hub,2015004,2015,20,52.8989,22.56364,112.8,Telko Beta S.A. (fikc.),prywatna,K2,59.8,50725,battery,5.1,0.0,0,9.3,1,1,2024-11-30,2,4,1,1,0,62.86000000000001
IK-02-00515,węzeł agregacyjny/RAN hub opolskie-zachodni-03-03-00515,IK02,telecom,węzeł agregacyjny/RAN hub,1603003,1603,16,51.09744,17.34693,147.1,Telko Gamma S.A. (fikc.),publiczna,K3,47.6,76912,battery,5.2,0.0,1,7.3,0,1,2025-09-07,2,3,1,1,0,57.96
IK-02-00516,węzeł agregacyjny/RAN hub małopolskie-południowy-19-03-00516,IK02,telecom,węzeł agregacyjny/RAN hub,1219003,1219,12,50.25,20.10683,236.9,Telko Gamma S.A. (fikc.),prywatna,K2,69.6,100772,battery,4.6,0.0,0,2.0,1,1,2023-03-14,3,4,1,1,0,66.88
IK-02-00517,węzeł agregacyjny/RAN hub opolskie-północny-12-05-00517,IK02,telecom,węzeł agregacyjny/RAN hub,1612005,1612,16,50.97983,18.86057,106.7,Telko Beta S.A. (fikc.),prywatna,K3,36.0,65432,battery,3.5,0.0,1,18.5,0,1,2025-08-06,2,2,1,1,0,53.669999999999995
IK-02-00518,węzeł agregacyjny/RAN hub lubuskie-wschodni-14-07-00518,IK02,telecom,węzeł agregacyjny/RAN hub,0814007,0814,08,52.55148,15.67293,110.5,Telko Beta S.A. (fikc.),prywatna,K3,46.1,52598,battery,5.4,0.0,0,27.2,1,0,2025-01-10,2,7,1,1,0,57.32000000000001
IK-02-00519,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-21-04-00519,IK02,telecom,węzeł agregacyjny/RAN hub,0221004,0221,02,51.53463,17.48555,363.5,Telko Beta S.A. (fikc.),prywatna,K3,51.9,20772,none,0.0,0.0,1,8.7,1,0,2025-08-11,4,9,2,0,1,55.76
IK-02-00520,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-15-03-00520,IK02,telecom,węzeł agregacyjny/RAN hub,2815003,2815,28,53.87691,20.42987,310.5,Telko Gamma S.A. (fikc.),prywatna,K3,42.0,41986,battery,2.1,0.0,0,11.6,0,1,2024-05-16,2,3,1,1,0,56.36
IK-02-00521,węzeł agregacyjny/RAN hub podlaskie-centralny-10-01-00521,IK02,telecom,węzeł agregacyjny/RAN hub,2010001,2010,20,52.86847,23.45296,166.2,Telko Alfa S.A. (fikc.),prywatna,K2,60.9,47590,battery,4.0,0.0,0,14.5,0,0,2024-01-22,2,6,1,1,0,63.53
IK-02-00522,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-20-01-00522,IK02,telecom,węzeł agregacyjny/RAN hub,0220001,0220,02,50.55601,17.23855,236.7,Telko Alfa S.A. (fikc.),prywatna,K3,45.9,63966,battery,6.1,0.0,0,5.1,0,0,2023-07-15,2,7,1,1,0,57.089999999999996
IK-02-00523,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-14-07-00523,IK02,telecom,węzeł agregacyjny/RAN hub,0214007,0214,02,51.35045,17.45544,247.4,Telko Alfa S.A. (fikc.),prywatna,K3,46.7,62737,battery,3.9,0.0,1,8.5,1,0,2025-12-04,3,3,1,1,0,57.87
IK-02-00524,węzeł agregacyjny/RAN hub kujawsko-pomorskie-zachodni-03-01-00524,IK02,telecom,węzeł agregacyjny/RAN hub,0403001,0403,04,53.11562,19.00013,47.2,Telko Alfa S.A. (fikc.),prywatna,K3,53.4,32614,none,0.0,0.0,0,4.9,0,1,2023-05-04,4,6,2,0,1,56.36
IK-02-00525,węzeł agregacyjny/RAN hub podkarpackie-północny-06-07-00525,IK02,telecom,węzeł agregacyjny/RAN hub,1806007,1806,18,49.75346,22.32553,272.4,Telko Beta S.A. (fikc.),prywatna,K2,64.2,39935,battery,3.4,0.0,0,15.9,0,1,2024-01-28,2,2,1,1,0,64.97
IK-02-00526,węzeł agregacyjny/RAN hub podkarpackie-północny-06-03-00526,IK02,telecom,węzeł agregacyjny/RAN hub,1806003,1806,18,49.85255,22.32236,242.9,Telko Alfa S.A. (fikc.),prywatna,K3,45.3,32642,battery,2.4,0.0,0,24.7,1,1,2026-01-21,2,1,1,1,0,57.620000000000005
IK-02-00527,węzeł agregacyjny/RAN hub opolskie-północny-06-03-00527,IK02,telecom,węzeł agregacyjny/RAN hub,1606003,1606,16,50.54343,18.18238,178.6,Telko Alfa S.A. (fikc.),prywatna,K3,57.5,32003,battery,6.0,0.0,0,22.6,0,0,2025-03-16,3,2,1,1,0,61.75000000000001
IK-02-00528,węzeł agregacyjny/RAN hub kujawsko-pomorskie-wschodni-14-01-00528,IK02,telecom,węzeł agregacyjny/RAN hub,0414001,0414,04,52.93188,18.34132,84.9,Telko Beta S.A. (fikc.),prywatna,K3,44.8,46554,battery,2.5,0.0,0,20.2,1,0,2024-01-21,3,15,2,0,0,32.4
IK-02-00529,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-06-00529,IK02,telecom,węzeł agregacyjny/RAN hub,0204006,0204,02,51.10221,17.19201,104.2,Telko Gamma S.A. (fikc.),prywatna,K3,50.3,74854,battery,3.9,0.0,0,12.9,0,1,2026-05-19,2,0,1,1,0,59.309999999999995
IK-02-00530,węzeł agregacyjny/RAN hub opolskie-północny-12-06-00530,IK02,telecom,węzeł agregacyjny/RAN hub,1612006,1612,16,50.59818,18.83917,94.9,Telko Gamma S.A. (fikc.),prywatna,K3,47.5,37090,battery,3.2,0.0,1,17.1,0,1,2023-03-16,2,2,1,1,0,58.330000000000005
IK-02-00531,węzeł agregacyjny/RAN hub świętokrzyskie-północny-06-01-00531,IK02,telecom,węzeł agregacyjny/RAN hub,2606001,2606,26,50.98599,21.44823,246.1,Telko Gamma S.A. (fikc.),prywatna,K3,52.6,77969,battery,3.3,0.0,0,23.4,0,0,2024-03-08,3,3,2,0,0,35.35
IK-02-00532,węzeł agregacyjny/RAN hub dolnośląskie-miejski-29-05-00532,IK02,telecom,węzeł agregacyjny/RAN hub,0229005,0229,02,51.15302,17.4379,255.0,Telko Gamma S.A. (fikc.),prywatna,K3,51.9,21507,battery,3.2,0.0,0,17.7,1,0,2024-08-25,4,8,2,0,0,35.089999999999996
IK-02-00533,węzeł agregacyjny/RAN hub podlaskie-zachodni-15-05-00533,IK02,telecom,węzeł agregacyjny/RAN hub,2015005,2015,20,53.14217,22.65592,265.8,Telko Gamma S.A. (fikc.),prywatna,K3,36.6,27195,battery,5.3,0.0,0,23.1,0,1,2025-07-23,2,2,1,1,0,53.54
IK-02-00534,węzeł agregacyjny/RAN hub kujawsko-pomorskie-wschodni-14-07-00534,IK02,telecom,węzeł agregacyjny/RAN hub,0414007,0414,04,52.72789,18.67511,145.4,Telko Beta S.A. (fikc.),prywatna,K3,50.8,55772,battery,4.8,0.0,0,15.8,1,1,2023-05-23,4,2,2,0,0,34.32
IK-02-00535,węzeł agregacyjny/RAN hub warmińsko-mazurskie-zachodni-21-03-00535,IK02,telecom,węzeł agregacyjny/RAN hub,2821003,2821,28,54.04741,19.46334,349.4,Telko Gamma S.A. (fikc.),prywatna,K3,45.2,81141,battery,4.8,0.0,0,2.0,1,1,2023-03-07,2,3,1,1,0,57.08
IK-02-00536,węzeł agregacyjny/RAN hub dolnośląskie-północny-12-04-00536,IK02,telecom,węzeł agregacyjny/RAN hub,0212004,0212,02,51.47756,16.70986,209.6,Telko Gamma S.A. (fikc.),prywatna,K3,54.1,45841,battery,3.9,0.0,0,23.3,0,1,2024-04-28,3,6,1,1,0,60.83
IK-02-00537,węzeł agregacyjny/RAN hub kujawsko-pomorskie-południowy-01-04-00537,IK02,telecom,węzeł agregacyjny/RAN hub,0401004,0401,04,52.56036,18.31735,204.8,Telko Gamma S.A. (fikc.),prywatna,K3,42.0,44290,battery,5.5,0.0,0,10.2,1,0,2024-01-25,4,3,2,0,0,30.65
IK-02-00538,węzeł agregacyjny/RAN hub podkarpackie-wschodni-08-04-00538,IK02,telecom,węzeł agregacyjny/RAN hub,1808004,1808,18,50.37324,22.31819,256.8,Telko Gamma S.A. (fikc.),prywatna,K3,53.6,96152,battery,4.0,0.0,0,2.0,0,0,2024-12-15,3,0,1,1,0,60.61
IK-02-00539,węzeł agregacyjny/RAN hub wielkopolskie-centralny-10-04-00539,IK02,telecom,węzeł agregacyjny/RAN hub,3010004,3010,30,51.68837,17.19014,156.3,Telko Gamma S.A. (fikc.),prywatna,K3,56.3,58650,battery,3.1,0.0,0,3.2,1,0,2024-07-23,2,4,1,1,0,61.870000000000005
IK-02-00540,węzeł agregacyjny/RAN hub śląskie-zachodni-33-02-00540,IK02,telecom,węzeł agregacyjny/RAN hub,2433002,2433,24,49.74062,18.9005,203.1,Telko Gamma S.A. (fikc.),prywatna,K3,47.1,49365,battery,6.4,0.0,0,13.9,1,0,2023-07-05,3,6,1,1,0,57.50999999999999
IK-02-00541,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-20-07-00541,IK02,telecom,węzeł agregacyjny/RAN hub,0220007,0220,02,50.87427,17.36297,216.7,Telko Gamma S.A. (fikc.),prywatna,K2,65.8,50510,battery,4.9,0.0,0,12.7,1,1,2023-07-25,2,5,1,1,0,65.3
IK-02-00542,węzeł agregacyjny/RAN hub mazowieckie-zachodni-15-02-00542,IK02,telecom,węzeł agregacyjny/RAN hub,1415002,1415,14,52.58147,21.11118,119.0,Telko Beta S.A. (fikc.),prywatna,K3,44.6,25851,battery,4.5,0.0,0,3.9,0,0,2024-07-22,4,6,2,0,0,31.900000000000002
IK-02-00543,węzeł agregacyjny/RAN hub wielkopolskie-wschodni-08-04-00543,IK02,telecom,węzeł agregacyjny/RAN hub,3008004,3008,30,52.02149,16.2762,72.9,Telko Gamma S.A. (fikc.),prywatna,K3,45.2,38508,battery,2.8,0.0,0,9.6,1,0,2024-01-18,3,4,2,0,0,32.5
IK-02-00544,węzeł agregacyjny/RAN hub lubelskie-południowy-07-06-00544,IK02,telecom,węzeł agregacyjny/RAN hub,0607006,0607,06,51.79585,22.51679,192.4,Telko Alfa S.A. (fikc.),prywatna,K3,56.0,45407,battery,4.7,0.0,0,10.1,0,1,2024-04-11,2,3,1,1,0,61.419999999999995
IK-02-00545,węzeł agregacyjny/RAN hub lubuskie-południowy-07-07-00545,IK02,telecom,węzeł agregacyjny/RAN hub,0807007,0807,08,52.48616,15.26518,112.4,Telko Alfa S.A. (fikc.),prywatna,K3,40.5,87043,battery,3.4,0.0,0,31.8,0,0,2023-11-09,2,7,1,1,0,55.489999999999995
IK-02-00546,węzeł agregacyjny/RAN hub warmińsko-mazurskie-północny-06-06-00546,IK02,telecom,węzeł agregacyjny/RAN hub,2806006,2806,28,53.94843,20.81996,4.0,Telko Gamma S.A. (fikc.),publiczna,K2,61.2,39714,battery,3.7,0.0,0,26.7,0,0,2024-03-09,2,4,1,1,0,63.71
IK-02-00547,węzeł agregacyjny/RAN hub podkarpackie-miejski-05-06-00547,IK02,telecom,węzeł agregacyjny/RAN hub,1805006,1805,18,49.14397,21.77394,58.5,Telko Alfa S.A. (fikc.),publiczna,K2,66.6,102549,battery,3.7,0.0,0,16.1,0,1,2025-02-06,3,3,1,1,0,65.86999999999999
IK-02-00548,węzeł agregacyjny/RAN hub podkarpackie-południowy-01-02-00548,IK02,telecom,węzeł agregacyjny/RAN hub,1801002,1801,18,49.40766,21.11502,264.6,Telko Beta S.A. (fikc.),prywatna,K3,44.0,23475,battery,2.0,0.0,0,14.0,1,0,2025-07-22,3,1,2,0,0,32.18
IK-02-00549,węzeł agregacyjny/RAN hub opolskie-zachodni-09-04-00549,IK02,telecom,węzeł agregacyjny/RAN hub,1609004,1609,16,50.87668,19.49186,163.8,Telko Gamma S.A. (fikc.),prywatna,K3,45.1,41208,battery,6.9,0.0,0,17.2,1,1,2023-10-16,3,2,2,0,0,31.6
IK-02-00550,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00550,IK02,telecom,węzeł agregacyjny/RAN hub,0206005,0206,02,51.40664,17.33159,170.0,Telko Alfa S.A. (fikc.),prywatna,K3,54.9,108712,battery,2.3,0.0,0,29.6,0,0,2024-03-29,3,2,1,1,0,61.480000000000004
IK-02-00551,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00551,IK02,telecom,węzeł agregacyjny/RAN hub,0206005,0206,02,51.45642,17.40894,229.4,Telko Beta S.A. (fikc.),prywatna,K3,54.6,36677,battery,3.7,0.0,0,9.1,1,0,2024-08-19,4,5,2,0,0,36.07
IK-02-00552,węzeł agregacyjny/RAN hub opolskie-miejski-11-07-00552,IK02,telecom,węzeł agregacyjny/RAN hub,1611007,1611,16,51.15613,17.28211,177.9,Telko Alfa S.A. (fikc.),prywatna,K3,52.4,47187,battery,5.5,0.0,1,14.2,0,1,2024-10-18,2,5,1,1,0,59.809999999999995
IK-02-00553,węzeł agregacyjny/RAN hub podlaskie-miejski-11-03-00553,IK02,telecom,węzeł agregacyjny/RAN hub,2011003,2011,20,53.82772,24.29148,143.7,Telko Gamma S.A. (fikc.),prywatna,K3,56.6,91266,battery,2.6,0.0,0,24.4,1,0,2023-07-26,3,4,2,0,0,37.1
IK-02-00554,węzeł agregacyjny/RAN hub śląskie-centralny-04-01-00554,IK02,telecom,węzeł agregacyjny/RAN hub,2404001,2404,24,50.27082,18.75758,115.6,Telko Gamma S.A. (fikc.),publiczna,K3,44.9,30350,battery,3.6,0.0,0,2.0,1,0,2024-04-02,2,4,1,1,0,57.21000000000001
IK-02-00555,węzeł agregacyjny/RAN hub opolskie-północny-06-06-00555,IK02,telecom,węzeł agregacyjny/RAN hub,1606006,1606,16,51.02131,18.23727,35.0,Telko Gamma S.A. (fikc.),prywatna,K3,54.3,31482,battery,2.8,0.0,1,18.3,0,1,2024-07-24,3,5,2,0,0,36.14
IK-02-00556,węzeł agregacyjny/RAN hub opolskie-centralny-04-03-00556,IK02,telecom,węzeł agregacyjny/RAN hub,1604003,1604,16,50.58205,18.884,139.8,Telko Gamma S.A. (fikc.),prywatna,K3,39.1,39728,battery,5.7,0.0,1,16.4,1,0,2025-08-26,3,1,1,1,0,54.449999999999996
IK-02-00557,węzeł agregacyjny/RAN hub opolskie-wschodni-02-02-00557,IK02,telecom,węzeł agregacyjny/RAN hub,1602002,1602,16,50.7575,18.04269,270.6,Telko Gamma S.A. (fikc.),prywatna,K2,58.2,34410,battery,3.9,0.0,1,25.0,1,1,2024-05-09,4,1,2,0,0,37.47
IK-02-00558,węzeł agregacyjny/RAN hub małopolskie-centralny-16-02-00558,IK02,telecom,węzeł agregacyjny/RAN hub,1216002,1216,12,50.29914,19.72275,74.0,Telko Gamma S.A. (fikc.),prywatna,K3,43.3,14023,battery,1.1,0.0,0,14.2,0,1,2024-02-20,3,10,1,1,0,57.089999999999996
IK-02-00559,węzeł agregacyjny/RAN hub świętokrzyskie-wschodni-02-06-00559,IK02,telecom,węzeł agregacyjny/RAN hub,2602006,2602,26,50.00959,19.80786,139.8,Telko Beta S.A. (fikc.),prywatna,K3,55.0,22349,battery,4.6,0.0,0,6.9,1,0,2024-11-01,3,6,1,1,0,61.040000000000006
IK-02-00560,węzeł agregacyjny/RAN hub opolskie-centralny-04-07-00560,IK02,telecom,węzeł agregacyjny/RAN hub,1604007,1604,16,50.63152,18.73908,234.3,Telko Gamma S.A. (fikc.),prywatna,K2,62.2,36557,battery,5.4,0.0,1,11.8,0,1,2026-03-19,4,2,2,0,0,38.76
IK-02-00561,węzeł agregacyjny/RAN hub pomorskie-wschodni-08-01-00561,IK02,telecom,węzeł agregacyjny/RAN hub,2208001,2208,22,54.47279,19.29133,191.3,Telko Beta S.A. (fikc.),publiczna,K2,60.2,38347,battery,5.9,0.0,0,15.0,1,1,2023-03-22,3,4,1,1,0,62.849999999999994
IK-02-00562,węzeł agregacyjny/RAN hub opolskie-północny-06-03-00562,IK02,telecom,węzeł agregacyjny/RAN hub,1606003,1606,16,50.61417,18.24905,260.3,Telko Alfa S.A. (fikc.),prywatna,K2,65.9,56272,battery,4.0,0.0,0,31.6,1,1,2025-08-14,3,4,1,1,0,65.53
IK-02-00563,węzeł agregacyjny/RAN hub dolnośląskie-centralny-28-04-00563,IK02,telecom,węzeł agregacyjny/RAN hub,0228004,0228,02,51.03162,17.01654,90.5,Telko Gamma S.A. (fikc.),prywatna,K3,30.1,89464,battery,4.2,0.0,0,15.7,0,1,2023-06-21,2,7,1,1,0,51.160000000000004
IK-02-00564,węzeł agregacyjny/RAN hub zachodniopomorskie-północny-12-06-00564,IK02,telecom,węzeł agregacyjny/RAN hub,3212006,3212,32,53.95815,15.22979,187.7,Telko Gamma S.A. (fikc.),prywatna,K3,43.0,24349,none,0.0,0.0,0,24.6,0,0,2025-04-08,3,5,1,1,1,77.2
IK-02-00565,węzeł agregacyjny/RAN hub dolnośląskie-miejski-05-02-00565,IK02,telecom,węzeł agregacyjny/RAN hub,0205002,0205,02,51.06161,16.58045,98.3,Telko Gamma S.A. (fikc.),prywatna,K3,56.2,30566,battery,4.3,0.0,0,28.3,0,1,2023-11-01,2,1,1,1,0,61.58
IK-02-00566,węzeł agregacyjny/RAN hub śląskie-wschodni-20-01-00566,IK02,telecom,węzeł agregacyjny/RAN hub,2420001,2420,24,50.38315,18.95488,79.1,Telko Alfa S.A. (fikc.),prywatna,K3,57.7,37528,battery,2.3,0.0,0,7.8,0,0,2024-02-01,3,7,2,0,0,37.6
IK-02-00567,węzeł agregacyjny/RAN hub opolskie-południowy-01-06-00567,IK02,telecom,węzeł agregacyjny/RAN hub,1601006,1601,16,50.45468,17.67061,280.4,Telko Gamma S.A. (fikc.),prywatna,K3,37.8,48146,battery,3.9,0.0,0,18.1,1,0,2026-06-13,3,6,2,0,0,29.310000000000002
IK-02-00568,węzeł agregacyjny/RAN hub dolnośląskie-północny-12-06-00568,IK02,telecom,węzeł agregacyjny/RAN hub,0212006,0212,02,51.58653,16.98275,172.8,Telko Beta S.A. (fikc.),prywatna,K3,30.8,21609,battery,3.8,0.0,0,4.8,0,0,2025-06-25,3,14,1,1,0,51.53
IK-02-00569,węzeł agregacyjny/RAN hub lubuskie-wschodni-08-01-00569,IK02,telecom,węzeł agregacyjny/RAN hub,0808001,0808,08,52.3075,15.5105,252.8,Telko Beta S.A. (fikc.),prywatna,K3,52.8,51873,battery,4.2,0.0,0,20.6,1,0,2023-09-30,4,1,2,0,0,35.25
IK-02-00570,węzeł agregacyjny/RAN hub podlaskie-południowy-01-04-00570,IK02,telecom,węzeł agregacyjny/RAN hub,2001004,2001,20,52.95733,22.18767,130.1,Telko Gamma S.A. (fikc.),prywatna,K3,46.1,34551,battery,2.7,0.0,0,11.1,0,0,2026-04-15,2,5,1,1,0,57.879999999999995
IK-02-00571,węzeł agregacyjny/RAN hub śląskie-centralny-22-06-00571,IK02,telecom,węzeł agregacyjny/RAN hub,2422006,2422,24,50.4922,19.60817,235.3,Telko Gamma S.A. (fikc.),prywatna,K3,56.7,70390,battery,7.2,0.0,0,11.0,0,1,2024-11-25,2,2,1,1,0,61.18
IK-02-00572,węzeł agregacyjny/RAN hub dolnośląskie-miejski-17-03-00572,IK02,telecom,węzeł agregacyjny/RAN hub,0217003,0217,02,50.94809,16.21158,190.7,Telko Beta S.A. (fikc.),prywatna,K3,50.5,26423,battery,3.2,0.0,0,23.1,0,0,2025-12-30,4,13,2,0,0,34.53
IK-02-00573,węzeł agregacyjny/RAN hub opolskie-południowy-01-06-00573,IK02,telecom,węzeł agregacyjny/RAN hub,1601006,1601,16,50.4185,17.58874,213.7,Telko Beta S.A. (fikc.),prywatna,K3,57.3,52054,battery,1.7,0.0,1,21.3,0,0,2026-05-13,2,4,1,1,0,62.57
IK-02-00574,węzeł agregacyjny/RAN hub mazowieckie-północny-24-04-00574,IK02,telecom,węzeł agregacyjny/RAN hub,1424004,1424,14,52.56696,20.71183,37.0,Telko Gamma S.A. (fikc.),prywatna,K3,50.7,25397,battery,5.5,0.0,0,9.5,0,0,2023-10-03,3,6,1,1,0,59.13
IK-02-00575,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,IK02,telecom,węzeł agregacyjny/RAN hub,0204001,0204,02,50.91583,16.64464,179.6,Telko Alfa S.A. (fikc.),prywatna,K3,55.0,42220,battery,2.8,0.0,1,6.1,1,0,2024-06-29,4,9,2,0,0,36.42
IK-02-00576,węzeł agregacyjny/RAN hub małopolskie-wschodni-20-05-00576,IK02,telecom,węzeł agregacyjny/RAN hub,1220005,1220,12,50.0817,19.82519,281.1,Telko Gamma S.A. (fikc.),prywatna,K3,50.2,65761,battery,3.5,0.0,0,20.9,0,1,2025-11-05,3,7,1,1,0,59.35
IK-02-00577,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-02-00577,IK02,telecom,węzeł agregacyjny/RAN hub,0201002,0201,02,51.20234,15.99097,187.9,Telko Gamma S.A. (fikc.),prywatna,K3,47.7,30693,battery,5.3,0.0,1,3.4,1,1,2025-10-17,2,3,1,1,0,57.98
IK-02-00578,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-03-03-00578,IK02,telecom,węzeł agregacyjny/RAN hub,0203003,0203,02,50.35907,16.11266,131.1,Telko Alfa S.A. (fikc.),prywatna,K3,48.3,64896,battery,5.0,0.0,1,9.8,0,0,2024-02-26,3,4,2,0,0,33.28
IK-02-00579,węzeł agregacyjny/RAN hub mazowieckie-wschodni-32-01-00579,IK02,telecom,węzeł agregacyjny/RAN hub,1432001,1432,14,51.97126,21.16795,86.3,Telko Alfa S.A. (fikc.),prywatna,K3,47.2,134342,battery,3.8,0.0,0,23.3,1,0,2024-07-10,3,6,1,1,0,58.089999999999996
IK-02-00580,węzeł agregacyjny/RAN hub dolnośląskie-wschodni-08-04-00580,IK02,telecom,węzeł agregacyjny/RAN hub,0208004,0208,02,51.40655,16.79938,106.7,Telko Gamma S.A. (fikc.),prywatna,K3,54.5,43250,battery,5.0,0.0,0,2.0,0,0,2024-02-13,3,1,1,1,0,60.760000000000005
IK-02-00581,węzeł agregacyjny/RAN hub warmińsko-mazurskie-wschodni-14-05-00581,IK02,telecom,węzeł agregacyjny/RAN hub,2814005,2814,28,53.71022,19.93401,211.2,Telko Alfa S.A. (fikc.),prywatna,K3,52.2,29910,battery,2.4,0.0,0,21.5,0,1,2026-05-16,3,10,1,1,0,60.38
IK-02-00582,węzeł agregacyjny/RAN hub łódzkie-południowy-01-07-00582,IK02,telecom,węzeł agregacyjny/RAN hub,1001007,1001,10,51.43074,19.93047,129.5,Telko Beta S.A. (fikc.),prywatna,K2,62.0,33986,battery,4.2,0.0,0,22.1,1,0,2023-04-08,2,8,1,1,0,63.92
IK-02-00583,węzeł agregacyjny/RAN hub pomorskie-południowy-01-05-00583,IK02,telecom,węzeł agregacyjny/RAN hub,2201005,2201,22,54.24129,19.40808,176.0,Telko Alfa S.A. (fikc.),prywatna,K3,55.0,64688,battery,6.3,0.0,0,3.1,1,0,2026-07-09,2,3,1,1,0,60.69
IK-02-00584,węzeł agregacyjny/RAN hub opolskie-wschodni-02-03-00584,IK02,telecom,węzeł agregacyjny/RAN hub,1602003,1602,16,50.88115,18.08935,103.8,Telko Alfa S.A. (fikc.),prywatna,K3,46.3,27187,none,0.0,0.0,1,11.8,1,1,2023-04-25,3,2,2,0,1,53.52
IK-02-00585,węzeł agregacyjny/RAN hub dolnośląskie-południowy-07-04-00585,IK02,telecom,węzeł agregacyjny/RAN hub,0207004,0207,02,51.0408,17.3668,168.9,Telko Beta S.A. (fikc.),prywatna,K3,54.9,28958,battery,4.1,0.0,1,14.0,0,1,2023-06-16,3,10,2,0,0,36.11
IK-02-00586,węzeł agregacyjny/RAN hub lubelskie-centralny-22-01-00586,IK02,telecom,węzeł agregacyjny/RAN hub,0622001,0622,06,51.62568,22.70556,28.3,Telko Alfa S.A. (fikc.),prywatna,K2,59.4,42739,battery,5.4,0.0,0,34.6,1,1,2026-07-10,2,5,1,1,0,62.63999999999999
IK-02-00587,węzeł agregacyjny/RAN hub podkarpackie-miejski-17-03-00587,IK02,telecom,węzeł agregacyjny/RAN hub,1817003,1817,18,49.94735,22.33693,186.6,Telko Beta S.A. (fikc.),prywatna,K2,66.0,49892,battery,4.6,0.0,0,3.3,0,0,2025-12-31,2,0,1,1,0,65.44
IK-02-00588,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00588,IK02,telecom,węzeł agregacyjny/RAN hub,1609002,1609,16,50.9412,19.18666,159.6,Telko Gamma S.A. (fikc.),prywatna,K3,54.1,36465,battery,5.1,0.0,0,8.9,1,1,2023-10-29,2,5,1,1,0,60.58
